Date,Open,High,Low,Close_Futures_LTP,Volume,Dhan_Source,Commodity,Security_ID,Unit,Basis_Proxy,Basis_Diff_d1
2026-04-09,150647.0,153575.0,150647.0,153434.0,5973.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,2787.0,4561.0
2026-04-10,152685.0,153285.0,151745.0,152652.0,5795.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-33.0,-2820.0
2026-04-13,151547.0,152357.0,151255.0,152072.0,4726.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,525.0,558.0
2026-04-14,153154.0,154940.0,152700.0,154817.0,4349.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,1663.0,1138.0
2026-04-15,154757.0,155065.0,153563.0,153948.0,5310.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-809.0,-2472.0
2026-04-16,154651.0,154990.0,152929.0,153152.0,4826.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-1499.0,-690.0
2026-04-17,153301.0,155500.0,152547.0,154609.0,6219.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,1308.0,2807.0
2026-04-20,153158.0,154348.0,152799.0,153943.0,3885.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,785.0,-523.0
2026-04-21,153800.0,153992.0,151404.0,151671.0,5220.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-2129.0,-2914.0
2026-04-22,153335.0,153699.0,152200.0,152657.0,3582.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-678.0,1451.0
2026-04-23,152051.0,153003.0,151268.0,151761.0,5383.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-290.0,388.0
2026-04-24,151167.0,153164.0,150750.0,152699.0,4802.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,1532.0,1822.0
2026-04-27,152695.0,153008.0,151239.0,151721.0,3732.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-974.0,-2506.0
2026-04-28,151700.0,151802.0,148681.0,150027.0,7534.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-1673.0,-699.0
2026-04-29,150720.0,151527.0,147950.0,149050.0,6485.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-1670.0,3.0
2026-04-30,149499.0,151890.0,149069.0,151111.0,9152.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,1612.0,3282.0
2026-05-01,150112.0,152208.0,149742.0,151352.0,4330.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,1240.0,-372.0
2026-05-04,151150.0,151347.0,148760.0,149339.0,6412.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-1811.0,-3051.0
2026-05-05,149749.0,150440.0,149228.0,149753.0,4540.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,4.0,1815.0
2026-05-06,152000.0,152889.0,151602.0,152132.0,7944.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,132.0,128.0
2026-05-07,152887.0,153865.0,151864.0,152261.0,7606.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-626.0,-758.0
2026-05-08,152672.0,153440.0,152199.0,152530.0,6358.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-142.0,484.0
2026-05-11,152487.0,154434.0,151500.0,153663.0,7638.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,1176.0,1318.0
2026-05-12,153999.0,154243.0,152559.0,153442.0,7714.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-557.0,-1733.0
2026-05-13,154851.0,164497.0,154851.0,162186.0,11988.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,7335.0,7892.0
2026-05-14,161888.0,163055.0,161027.0,161978.0,5928.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,90.0,-7245.0
2026-05-15,160790.0,160992.0,158150.0,158547.0,7420.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-2243.0,-2333.0
2026-05-18,158076.0,160266.0,157547.0,159401.0,5800.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,1325.0,3568.0
2026-05-19,159899.0,160200.0,158420.0,159080.0,5269.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-819.0,-2144.0
2026-05-20,158974.0,160378.0,157959.0,160006.0,5505.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,1032.0,1851.0
2026-05-21,159900.0,159992.0,158542.0,159606.0,4472.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-294.0,-1326.0
2026-05-22,159498.0,159498.0,158104.0,158679.0,3061.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-819.0,-525.0
2026-05-25,159150.0,159500.0,158919.0,159081.0,2881.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-69.0,750.0
2026-05-26,158789.0,158789.0,157424.0,157616.0,3056.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-1173.0,-1104.0
2026-05-27,157541.0,157898.0,154953.0,155627.0,6621.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-1914.0,-741.0
2026-05-28,155627.0,157158.0,153451.0,156925.0,2681.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,1298.0,3212.0
2026-05-29,156316.0,157197.0,155323.0,155575.0,4403.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-741.0,-2039.0
2026-06-01,155118.0,155297.0,153217.0,154252.0,1347.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-866.0,-125.0
2026-06-02,154700.0,156000.0,154700.0,155549.0,71.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,849.0,1715.0
2026-06-03,154777.0,155017.0,153800.0,154332.0,65.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-445.0,-1294.0
2026-06-04,155507.0,156001.0,155311.0,155740.0,30.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,233.0,678.0
2026-06-05,154800.0,154800.0,151652.0,152158.0,24.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-2642.0,-2875.0
2026-06-08,154177.0,155308.0,152712.0,154784.0,5789.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,607.0,3249.0
2026-06-09,154397.0,155451.0,151960.0,152443.0,4728.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-1954.0,-2561.0
2026-06-10,149926.0,150853.0,147900.0,148017.0,7864.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-1909.0,45.0
2026-06-11,146518.0,149581.0,146444.0,148932.0,6696.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,2414.0,4323.0
2026-06-12,150595.0,151053.0,149498.0,150528.0,5147.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-67.0,-2481.0
2026-06-15,153829.0,153876.0,152632.0,152916.0,4075.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-913.0,-846.0
2026-06-16,152891.0,153567.0,152358.0,153091.0,3521.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,200.0,1113.0
2026-06-17,152800.0,154134.0,152301.0,153879.0,4074.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,1079.0,879.0
2026-06-18,152306.0,152831.0,148859.0,149309.0,6044.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-2997.0,-4076.0
2026-06-19,147175.0,148343.0,145710.0,147203.0,6024.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,28.0,3025.0
2026-06-22,145110.0,149229.0,145110.0,148118.0,4038.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,3008.0,2980.0
2026-06-23,146776.0,147090.0,145510.0,146529.0,5162.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-247.0,-3255.0
2026-06-24,145000.0,145480.0,140928.0,141270.0,10010.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-3730.0,-3483.0
2026-06-25,140672.0,143491.0,140543.0,143127.0,8346.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,2455.0,6185.0
2026-06-26,143799.0,144784.0,142975.0,144162.0,3316.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,363.0,-2092.0
2026-06-29,144180.0,144180.0,141857.0,142402.0,5500.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-1778.0,-2141.0
2026-06-30,140886.0,143630.0,140450.0,142531.0,10900.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,1645.0,3423.0
2026-07-01,141634.0,145575.0,140552.0,144430.0,9833.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,2796.0,1151.0
2026-07-02,143882.0,146666.0,143765.0,145758.0,8070.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,1876.0,-920.0
2026-07-03,147840.0,148069.0,146736.0,147378.0,5092.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-462.0,-2338.0
2026-07-06,147135.0,147509.0,146231.0,146917.0,4416.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-218.0,244.0
2026-07-07,146566.0,146567.0,145001.0,145392.0,4847.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-1174.0,-956.0
2026-07-08,145200.0,145356.0,142457.0,143711.0,7141.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-1489.0,-315.0
2026-07-09,143451.0,145416.0,143100.0,145300.0,4761.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,1849.0,3338.0
2026-07-10,144890.0,145061.0,143324.0,143478.0,4766.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-1412.0,-3261.0
2026-07-13,142633.0,142702.0,140036.0,140309.0,6338.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-2324.0,-912.0
2026-07-14,140949.0,143194.0,140703.0,142257.0,7759.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,1308.0,3632.0
2026-07-15,141148.0,142420.0,140740.0,141850.0,5594.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,702.0,-606.0
2026-07-16,141031.0,141754.0,140117.0,140348.0,5656.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-683.0,-1385.0
2026-07-17,140686.0,141052.0,139801.0,140906.0,5664.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,220.0,903.0
2026-07-20,141649.0,142287.0,141081.0,141388.0,3715.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-261.0,-481.0
2026-07-21,142386.0,143094.0,142157.0,142883.0,4097.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,497.0,758.0
2026-07-22,144852.0,146000.0,144311.0,145680.0,4941.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,828.0,331.0
2026-07-23,145470.0,145470.0,142690.0,142821.0,4490.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-2649.0,-3477.0
2026-07-24,142392.0,143464.0,141742.0,143106.0,4409.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,714.0,3363.0
2026-07-27,143575.0,144230.0,142829.0,143063.0,3838.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-512.0,-1226.0
2026-07-28,142353.0,142353.0,141152.0,141623.0,3866.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-730.0,-218.0
2026-07-29,141519.0,142097.0,140580.0,141781.0,4754.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,262.0,992.0
2026-07-30,141925.0,143400.0,141500.0,143232.0,2125.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,1307.0,1045.0
2026-07-31,142929.0,142929.0,141100.0,141511.0,2227.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-1418.0,-2725.0
2026-08-03,142002.0,142050.0,140722.0,141095.0,886.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-907.0,511.0
2026-08-04,142341.0,142900.0,141850.0,142589.0,93.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,248.0,1155.0
2026-08-05,143548.0,146400.0,143548.0,145234.0,139.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,1686.0,1438.0
2026-08-06,149029.0,150081.0,148201.0,148858.0,6926.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-171.0,-1857.0
2026-08-07,149355.0,152580.0,149164.0,151820.0,8575.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,2465.0,2636.0
2026-08-10,151793.0,153197.0,151461.0,153099.0,6592.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,1306.0,-1159.0
2026-08-11,154699.0,155437.0,153220.0,153765.0,6626.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-934.0,-2240.0
2026-08-12,154947.0,155835.0,154111.0,154882.0,8135.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-65.0,869.0
2026-08-13,155071.0,155145.0,153245.0,153466.0,7454.0,Dhan HQ Paid API v2 (1-Year Daily),GOLD,483079,INR/10g,-1605.0,-1540.0
