Date,Open,High,Low,Close_Futures_LTP,Volume,Dhan_Source,Commodity,Security_ID,Unit,Basis_Proxy,Basis_Diff_d1
2026-03-25,1130.4,1139.75,1124.9,1128.2,5891.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-2.2,-7.6
2026-03-26,1113.4,1128.0,1113.0,1121.2,2827.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,7.8,10.0
2026-03-27,1136.6,1146.0,1125.05,1141.7,644.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,5.1,-2.7
2026-03-30,1137.85,1150.5,1135.4,1147.25,93.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,9.4,4.3
2026-03-31,1157.15,1165.0,1153.25,1163.7,4352.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,6.55,-2.85
2026-04-01,1169.8,1172.0,1160.5,1169.2,7647.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-0.6,-7.15
2026-04-02,1159.65,1162.9,1145.8,1155.1,7925.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-4.55,-3.95
2026-04-06,1151.05,1171.5,1151.0,1161.5,6863.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,10.45,15.0
2026-04-07,1162.75,1167.8,1154.2,1159.55,6593.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-3.2,-13.65
2026-04-08,1166.95,1189.7,1166.95,1187.75,8883.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,20.8,24.0
2026-04-09,1184.65,1193.9,1180.6,1192.95,5973.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,8.3,-12.5
2026-04-10,1197.0,1215.4,1193.05,1210.15,10814.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,13.15,4.85
2026-04-13,1204.9,1236.85,1200.0,1233.9,10809.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,29.0,15.85
2026-04-14,1240.95,1277.3,1237.8,1269.1,13161.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,28.15,-0.85
2026-04-15,1275.0,1290.6,1263.25,1273.0,16208.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-2.0,-30.15
2026-04-16,1278.5,1284.9,1266.15,1268.7,9240.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-9.8,-7.8
2026-04-17,1267.6,1282.25,1258.9,1272.9,14053.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,5.3,15.1
2026-04-20,1272.6,1274.8,1266.1,1269.4,6394.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-3.2,-8.5
2026-04-21,1262.65,1274.9,1261.2,1265.05,6888.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,2.4,5.6
2026-04-22,1270.4,1284.7,1269.8,1283.1,9782.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,12.7,10.3
2026-04-23,1270.0,1284.4,1265.2,1275.45,10804.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,5.45,-7.25
2026-04-24,1271.25,1279.4,1270.05,1276.65,4510.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,5.4,-0.05
2026-04-27,1273.7,1288.2,1273.7,1279.1,4285.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,5.4,0.0
2026-04-28,1279.9,1282.0,1246.5,1258.65,1128.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-21.25,-26.65
2026-04-29,1267.2,1270.0,1256.0,1258.15,68.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-9.05,12.2
